checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,dynamic_step,projection_0,projection_1
step0,0,baseline,0,29104, repetitive,16,532,-0.10065462440252304,0.6226708292961121
step0,0,baseline,1,10020, semi,112,532,-0.8527497053146362,0.03707082197070122
step0,0,baseline,2,1941, evidence,284,532,-0.29844316840171814,0.07839735597372055
step0,0,baseline,3,38730, orientations,4,532,0.4235779047012329,-0.41171470284461975
step0,0,baseline,4,21853, workplace,10,532,2.676492929458618,0.19174669682979584
step0,0,baseline,5,5631, Govern,13,532,1.201906681060791,0.3429614007472992
step0,0,baseline,6,30736,corn,3,532,1.115459680557251,1.0025585889816284
step0,0,baseline,7,1338,lement,18,532,-0.6467774510383606,-0.29976165294647217
step0,0,baseline,0,29104, repetitive,16,533,0.10511581599712372,0.567511796951294
step0,0,baseline,1,10020, semi,112,533,-0.8135986328125,0.057508256286382675
step0,0,baseline,2,1941, evidence,284,533,-0.3056192398071289,0.10175773501396179
step0,0,baseline,3,38730, orientations,4,533,0.41700151562690735,-0.4053128957748413
step0,0,baseline,4,21853, workplace,10,533,2.656087636947632,0.06438830494880676
step0,0,baseline,5,5631, Govern,13,533,1.3889071941375732,0.35895439982414246
step0,0,baseline,6,30736,corn,3,533,1.1525381803512573,0.9010064601898193
step0,0,baseline,7,1338,lement,18,533,-0.6303534507751465,-0.26899877190589905
step0,0,baseline,0,29104, repetitive,16,534,0.2655094563961029,0.5090320706367493
step0,0,baseline,1,10020, semi,112,534,-0.7653589248657227,0.07535601407289505
step0,0,baseline,2,1941, evidence,284,534,-0.3147676885128021,0.12319540232419968
step0,0,baseline,3,38730, orientations,4,534,0.41168537735939026,-0.3884170353412628
step0,0,baseline,4,21853, workplace,10,534,2.622521162033081,-0.06292244046926498
step0,0,baseline,5,5631, Govern,13,534,1.5497448444366455,0.3709118068218231
step0,0,baseline,6,30736,corn,3,534,1.1998546123504639,0.7794610261917114
step0,0,baseline,7,1338,lement,18,534,-0.6088376045227051,-0.23680008947849274
step0,0,baseline,0,29104, repetitive,16,535,0.3907427191734314,0.4579622447490692
step0,0,baseline,1,10020, semi,112,535,-0.706011176109314,0.0874624252319336
step0,0,baseline,2,1941, evidence,284,535,-0.32518407702445984,0.14365386962890625
step0,0,baseline,3,38730, orientations,4,535,0.4062601923942566,-0.36199426651000977
step0,0,baseline,4,21853, workplace,10,535,2.5668764114379883,-0.17843180894851685
step0,0,baseline,5,5631, Govern,13,535,1.6779377460479736,0.38137930631637573
step0,0,baseline,6,30736,corn,3,535,1.2563962936401367,0.6455787420272827
step0,0,baseline,7,1338,lement,18,535,-0.5801972150802612,-0.20428413152694702
step0,0,baseline,0,29104, repetitive,16,536,0.49515870213508606,0.4238992929458618
step0,0,baseline,1,10020, semi,112,536,-0.6345994472503662,0.09232864528894424
step0,0,baseline,2,1941, evidence,284,536,-0.3363596200942993,0.16440489888191223
step0,0,baseline,3,38730, orientations,4,536,0.39978325366973877,-0.3275505006313324
step0,0,baseline,4,21853, workplace,10,536,2.4817941188812256,-0.2704678177833557
step0,0,baseline,5,5631, Govern,13,536,1.7702244520187378,0.39153870940208435
step0,0,baseline,6,30736,corn,3,536,1.3189802169799805,0.5083093643188477
step0,0,baseline,7,1338,lement,18,536,-0.5423709154129028,-0.1723373383283615
step0,0,baseline,0,29104, repetitive,16,537,0.595000147819519,0.41252946853637695
step0,0,baseline,1,10020, semi,112,537,-0.5514954924583435,0.09018098562955856
step0,0,baseline,2,1941, evidence,284,537,-0.34798625111579895,0.18704800307750702
step0,0,baseline,3,38730, orientations,4,537,0.391597181558609,-0.2869921028614044
step0,0,baseline,4,21853, workplace,10,537,2.364776611328125,-0.3306324779987335
step0,0,baseline,5,5631, Govern,13,537,1.8248062133789062,0.3990688920021057
step0,0,baseline,6,30736,corn,3,537,1.382763147354126,0.37654250860214233
step0,0,baseline,7,1338,lement,18,537,-0.493581086397171,-0.14155730605125427
step0,0,baseline,0,29104, repetitive,16,538,0.7057638764381409,0.42392104864120483
step0,0,baseline,1,10020, semi,112,538,-0.45825523138046265,0.08257277309894562
step0,0,baseline,2,1941, evidence,284,538,-0.359870970249176,0.2134505808353424
step0,0,baseline,3,38730, orientations,4,538,0.381222665309906,-0.24244548380374908
step0,0,baseline,4,21853, workplace,10,538,2.2198870182037354,-0.35629087686538696
step0,0,baseline,5,5631, Govern,13,538,1.8399620056152344,0.3974491059780121
step0,0,baseline,6,30736,corn,3,538,1.4421404600143433,0.25806063413619995
step0,0,baseline,7,1338,lement,18,538,-0.43261516094207764,-0.11222806572914124
step0,0,baseline,0,29104, repetitive,16,539,0.8396698236465454,0.4529881477355957
step0,0,baseline,1,10020, semi,112,539,-0.3571593463420868,0.0717720314860344
step0,0,baseline,2,1941, evidence,284,539,-0.3718111515045166,0.2456226795911789
step0,0,baseline,3,38730, orientations,4,539,0.3683159351348877,-0.1960366815328598
step0,0,baseline,4,21853, workplace,10,539,2.057140350341797,-0.35163748264312744
step0,0,baseline,5,5631, Govern,13,539,1.8134243488311768,0.3766420781612396
step0,0,baseline,6,30736,corn,3,539,1.491963505744934,0.15880200266838074
step0,0,baseline,7,1338,lement,18,539,-0.3590583801269531,-0.08434303104877472
step0,0,baseline,0,29104, repetitive,16,540,1.0040968656539917,0.4913089871406555
step0,0,baseline,1,10020, semi,112,540,-0.2506074011325836,0.06021612510085106
step0,0,baseline,2,1941, evidence,284,540,-0.38348013162612915,0.2854972183704376
step0,0,baseline,3,38730, orientations,4,540,0.3526783883571625,-0.14966097474098206
step0,0,baseline,4,21853, workplace,10,540,1.88948392868042,-0.3268599212169647
step0,0,baseline,5,5631, Govern,13,540,1.7429982423782349,0.32499250769615173
step0,0,baseline,6,30736,corn,3,540,1.528977870941162,0.08241106569766998
step0,0,baseline,7,1338,lement,18,540,-0.2734675109386444,-0.0576685294508934
step0,0,baseline,0,29104, repetitive,16,541,1.2009612321853638,0.5288187265396118
step0,0,baseline,1,10020, semi,112,541,-0.14060084521770477,0.05013862997293472
step0,0,baseline,2,1941, evidence,284,541,-0.3943827748298645,0.33466801047325134
step0,0,baseline,3,38730, orientations,4,541,0.3342937231063843,-0.1047767922282219
step0,0,baseline,4,21853, workplace,10,541,1.7285361289978027,-0.29502859711647034
step0,0,baseline,5,5631, Govern,13,541,1.6286324262619019,0.2326829731464386
step0,0,baseline,6,30736,corn,3,541,1.5530089139938354,0.03003956750035286
step0,0,baseline,7,1338,lement,18,541,-0.17742972075939178,-0.03182954341173172
step0,0,baseline,0,29104, repetitive,16,542,1.4266859292984009,0.554908812046051
step0,0,baseline,1,10020, semi,112,542,-0.028473593294620514,0.04340098425745964
step0,0,baseline,2,1941, evidence,284,542,-0.4039213955402374,0.39414024353027344
step0,0,baseline,3,38730, orientations,4,542,0.3133622705936432,-0.06224783509969711
step0,0,baseline,4,21853, workplace,10,542,1.5814013481140137,-0.26790210604667664
step0,0,baseline,5,5631, Govern,13,542,1.4747761487960815,0.09628081321716309
step0,0,baseline,6,30736,corn,3,542,1.5673248767852783,0.0004523069364950061
step0,0,baseline,7,1338,lement,18,542,-0.07347861677408218,-0.00640372559428215
step0,0,baseline,0,29104, repetitive,16,543,1.6728174686431885,0.559669017791748
step0,0,baseline,1,10020, semi,112,543,0.0850813090801239,0.041424475610256195
step0,0,baseline,2,1941, evidence,284,543,-0.4115521311759949,0.46416807174682617
step0,0,baseline,3,38730, orientations,4,543,0.2903195321559906,-0.02225673943758011
step0,0,baseline,4,21853, workplace,10,543,1.4499714374542236,-0.2528333067893982
step0,0,baseline,5,5631, Govern,13,543,1.2908456325531006,-0.07745975255966187
step0,0,baseline,6,30736,corn,3,543,1.577824354171753,-0.00950501300394535
step0,0,baseline,7,1338,lement,18,543,0.03517557680606842,0.01902635768055916
step0,0,baseline,0,29104, repetitive,16,544,1.927842617034912,0.5359311103820801
step0,0,baseline,1,10020, semi,112,544,0.19977495074272156,0.04517378658056259
step0,0,baseline,2,1941, evidence,284,544,-0.41698941588401794,0.5442647933959961
step0,0,baseline,3,38730, orientations,4,544,0.2658239006996155,0.015706822276115417
step0,0,baseline,4,21853, workplace,10,544,1.3323107957839966,-0.2518530786037445
step0,0,baseline,5,5631, Govern,13,544,1.088814616203308,-0.2706449031829834
step0,0,baseline,6,30736,corn,3,544,1.5913410186767578,-0.004142938181757927
step0,0,baseline,7,1338,lement,18,544,0.1450708955526352,0.04483246058225632
step0,0,baseline,0,29104, repetitive,16,545,2.180396556854248,0.48200270533561707
step0,0,baseline,1,10020, semi,112,545,0.3154301047325134,0.05513150617480278
step0,0,baseline,2,1941, evidence,284,545,-0.4203730821609497,0.6333849430084229
step0,0,baseline,3,38730, orientations,4,545,0.24069719016551971,0.052797410637140274
step0,0,baseline,4,21853, workplace,10,545,1.2246716022491455,-0.26255929470062256
step0,0,baseline,5,5631, Govern,13,545,0.8792176246643066,-0.4573768675327301
step0,0,baseline,6,30736,corn,3,545,1.6138012409210205,0.011897393502295017
step0,0,baseline,7,1338,lement,18,545,0.2529866695404053,0.07133425027132034
step0,0,baseline,0,29104, repetitive,16,546,2.422931432723999,0.4039292633533478
step0,0,baseline,1,10020, semi,112,546,0.43177154660224915,0.07127615809440613
step0,0,baseline,2,1941, evidence,284,546,-0.4223359227180481,0.7302660346031189
step0,0,baseline,3,38730, orientations,4,546,0.21584421396255493,0.09071651846170425
step0,0,baseline,4,21853, workplace,10,546,1.1230878829956055,-0.27991706132888794
step0,0,baseline,5,5631, Govern,13,546,0.6678587198257446,-0.6104307770729065
step0,0,baseline,6,30736,corn,3,546,1.6489810943603516,0.03431778401136398
step0,0,baseline,7,1338,lement,18,546,0.35637396574020386,0.09875087440013885
step0,0,baseline,0,29104, repetitive,16,547,2.653869390487671,0.31523630023002625
step0,0,baseline,1,10020, semi,112,547,0.5483939051628113,0.09306129813194275
step0,0,baseline,2,1941, evidence,284,547,-0.42393043637275696,0.8337846398353577
step0,0,baseline,3,38730, orientations,4,547,0.1921505630016327,0.1315898895263672
step0,0,baseline,4,21853, workplace,10,547,1.0243031978607178,-0.2981647849082947
step0,0,baseline,5,5631, Govern,13,547,0.45505544543266296,-0.7087326645851135
step0,0,baseline,6,30736,corn,3,547,1.6982089281082153,0.059609632939100266
step0,0,baseline,7,1338,lement,18,547,0.45361506938934326,0.12714357674121857
step0,0,baseline,0,29104, repetitive,16,548,2.8767549991607666,0.23284514248371124
step0,0,baseline,1,10020, semi,112,548,0.6648842692375183,0.11942443996667862
step0,0,baseline,2,1941, evidence,284,548,-0.4263981580734253,0.9432218670845032
step0,0,baseline,3,38730, orientations,4,548,0.17040415108203888,0.1778121441602707
step0,0,baseline,4,21853, workplace,10,548,0.9261628985404968,-0.31234756112098694
step0,0,baseline,5,5631, Govern,13,548,0.23788848519325256,-0.7420898079872131
step0,0,baseline,6,30736,corn,3,548,1.7608321905136108,0.08524942398071289
step0,0,baseline,7,1338,lement,18,548,0.5440393090248108,0.15636853873729706
step0,0,baseline,0,29104, repetitive,16,549,3.0969607830047607,0.17062218487262726
step0,0,baseline,1,10020, semi,112,549,0.7810292840003967,0.14887282252311707
step0,0,baseline,2,1941, evidence,284,549,-0.43083134293556213,1.0582876205444336
step0,0,baseline,3,38730, orientations,4,549,0.15124069154262543,0.23188114166259766
step0,0,baseline,4,21853, workplace,10,549,0.82776939868927,-0.319257527589798
step0,0,baseline,5,5631, Govern,13,549,0.01407389435917139,-0.7118446230888367
step0,0,baseline,6,30736,corn,3,549,1.835115909576416,0.10965940356254578
step0,0,baseline,7,1338,lement,18,549,0.627717912197113,0.18611100316047668
step0,0,baseline,0,29104, repetitive,16,550,3.3179187774658203,0.13417649269104004
step0,0,baseline,1,10020, semi,112,550,0.8969811797142029,0.179655522108078
step0,0,baseline,2,1941, evidence,284,550,-0.43776580691337585,1.178832769393921
step0,0,baseline,3,38730, orientations,4,550,0.13512666523456573,0.2962077856063843
step0,0,baseline,4,21853, workplace,10,550,0.7295350432395935,-0.31779271364212036
step0,0,baseline,5,5631, Govern,13,550,-0.21484096348285675,-0.6289019584655762
step0,0,baseline,6,30736,corn,3,550,1.9191206693649292,0.13197459280490875
step0,0,baseline,7,1338,lement,18,550,0.7051228880882263,0.2160114347934723
step0,0,baseline,0,29104, repetitive,16,551,3.5385940074920654,0.11951866745948792
step0,0,baseline,1,10020, semi,112,551,1.0132973194122314,0.21001692116260529
step0,0,baseline,2,1941, evidence,284,551,-0.4467697739601135,1.3043124675750732
step0,0,baseline,3,38730, orientations,4,551,0.12235306948423386,0.37290260195732117
step0,0,baseline,4,21853, workplace,10,551,0.6331645846366882,-0.3088618516921997
step0,0,baseline,5,5631, Govern,13,551,-0.44247761368751526,-0.5109102129936218
step0,0,baseline,6,30736,corn,3,551,2.011268138885498,0.15169300138950348
step0,0,baseline,7,1338,lement,18,551,0.7767651677131653,0.2458731234073639
step0,0,baseline,0,29104, repetitive,16,552,3.7526087760925293,0.1154114231467247
step0,0,baseline,1,10020, semi,112,552,1.1307945251464844,0.23846860229969025
step0,0,baseline,2,1941, evidence,284,552,-0.45608600974082947,1.4331648349761963
step0,0,baseline,3,38730, orientations,4,552,0.11302575469017029,0.46353015303611755
step0,0,baseline,4,21853, workplace,10,552,0.5414417386054993,-0.29490190744400024
step0,0,baseline,5,5631, Govern,13,552,-0.6588128209114075,-0.3788855969905853
step0,0,baseline,6,30736,corn,3,552,2.1103906631469727,0.16832856833934784
step0,0,baseline,7,1338,lement,18,552,0.8429555892944336,0.2758534848690033
step0,0,baseline,0,29104, repetitive,16,553,3.9486472606658936,0.10795668512582779
step0,0,baseline,1,10020, semi,112,553,1.2502269744873047,0.2640124261379242
step0,0,baseline,2,1941, evidence,284,553,-0.46242520213127136,1.5623677968978882
step0,0,baseline,3,38730, orientations,4,553,0.1070403903722763,0.5688334703445435
step0,0,baseline,4,21853, workplace,10,553,0.45773497223854065,-0.2791041433811188
step0,0,baseline,5,5631, Govern,13,553,-0.8524249792098999,-0.2530476450920105
step0,0,baseline,6,30736,corn,3,553,2.2152044773101807,0.18115398287773132
step0,0,baseline,7,1338,lement,18,553,0.9037315249443054,0.30652663111686707
step0,0,baseline,0,29104, repetitive,16,554,4.111452579498291,0.08589871227741241
step0,0,baseline,1,10020, semi,112,554,1.3718472719192505,0.28626757860183716
step0,0,baseline,2,1941, evidence,284,554,-0.46102532744407654,1.687320351600647
step0,0,baseline,3,38730, orientations,4,554,0.1040550097823143,0.6884378790855408
step0,0,baseline,4,21853, workplace,10,554,0.38529646396636963,-0.2645071744918823
step0,0,baseline,5,5631, Govern,13,554,-1.0126632452011108,-0.1487579047679901
step0,0,baseline,6,30736,corn,3,554,2.323293685913086,0.1890515685081482
step0,0,baseline,7,1338,lement,18,554,0.9589134454727173,0.33878037333488464
step0,0,baseline,0,29104, repetitive,16,555,4.22344446182251,0.04506796970963478
